ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Lesson Categories"
27298,"Metro, Healthy Living and Everyday Market","<!-- wp:paragraph -->
<p>Beyond the supermarkets there is a complete retail ecosystem operated by Woolworths. In this session Tim Laufer, Dean Whitbread (Metro), Erin Allott (Healthy Living) and Yoan Rizelia (Everyday market) introduce three other components of the family - Metro, Healthy Living and Everyday Market, each of which offer a different channel opportunity.  Additional information can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/851169791?h=5831ede933"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Woolworths, Metro, Healthy Living, Healthy Life, Everyday Market, distribution, retail, review, range, supply</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/metro-healthy-living-and-everyday-market/,sfwd-lessons,,,,,
27308,"18 - Digital Marketing Strategy in Action","<!-- wp:paragraph -->
<p>Jess Crowley, Nick Purdon and Mason Brezinscak share some of the principles, methods, techniques and outcomes from the digital marketing activities of Bulk Nutrients. Bulk Nutrients is a Tasmanian sports supplement business that relies exclusively on Direct to Consumer sales (B2C) and increasingly uses digital marketing as one of their key channel activation routes.  This session was recorded on the 10th August 2023.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/853245720?h=e87a7657ec"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Bulk Nutrients, EDM, Meta, Google,schedule,digital marketing, Google, Bing, Facebook, Instagram, TikTok</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/18-digital-marketing-strategy-in-action/,sfwd-lessons,,,,,
27330,"PEAL, Health Claims and General Food and Drink Labelling Q&A","<!-- wp:paragraph -->
<p>Fiona Fleming from AIFST and Jasmine Lacis-Lee from BVAQ answer questions regarding the labelling requirements around Plain English Allergen Labelling (PEAL), making health claims and general labelling regulatory requirements for food and drink products.  This session was recorded on the 29th August 2023.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Please note: Answers provided are general in nature and if you have specific questions for your particular situation you are encouraged to seek professional legal advice.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/858898887?h=9ac70e9d89&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""SLA PEALQandA""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Allergen, FSANZ, labelling regulation, ACCC, claims, gluten,  free from, may contain, testing</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/peal-health-claims-and-general-food-and-drink-labelling-qa/,sfwd-lessons,,,,,
27334,"Introduction to the Woolworths Supplier Deal Proposal","<!-- wp:paragraph -->
<p>In this module Ray Butcher describes the various elements of the Woolworths Supplier Deal Proposal spreadsheet. This useful planning tool is used to frame pricing and promotion discussions within the Woolworths system. Please note that there are a number of versions of this spreadsheet used by different categories but they all share a common core of information with mainly stylistic differences. An example spreadsheet can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/779442514?h=5230dffff4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Supplier Deal Proposal Spreadsheet""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Ray Butched, category review, supplier deal proposal, allowances, trading terms, spreadsheet, Woolworths, offer</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/introduction-to-the-woolworths-supplier-deal-proposal/,sfwd-lessons,,,,,
27340,"Anna Polyviou from AP Bites","<!-- wp:paragraph -->
<p>Anna Polyviou from AP Bites shares some of her story from the inspiration behind her cookie dough products, challenges along the way  through to sucessfully developing a joint venture to see the product launched in Woolworths stores. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/859983323?h=280a892a21&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Anna Polyviou""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1608618069%3Fsecret_token%3Ds-00jAEXw0Qsu&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Anna Polyviou, AP Bites, chef, celebrity, joint venture, cookie dough</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/anna-polyviou-from-ap-bites/,sfwd-lessons,,,,,
27386,"Sales & Marketing - Introduction","<!-- wp:paragraph -->
<p>In this video Sally Fairless introduces the framework used throughout the Sales and Marketing content.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835636459?h=c0d0813e14&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Sales &amp; Marketing Modules- Introduction""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Sales, marketing, introduction, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/sales-marketing-introduction/,sfwd-lessons,,,,,
27388,"Case Study Introduction - CitraVita","<!-- wp:paragraph -->
<p>CitraVita is a fictitious business used in the Sales and Marketing modules. CitraVita is typical of many of the businesses we see in Seedlab Australia and is used as a vehicle to demonstrate certain key principles.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835636423?h=b40036304d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Case Study Introduction- CitraVita""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Case study, CitraVita, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/case-study-introduction-citravita/,sfwd-lessons,,,,,
27390,"Roles & Responsibilities","<!-- wp:paragraph -->
<p>In this module Sally Fairless discusses the importance of understanding the roles and responsibilities required by your business to help ensure that the correct person is undertaking the correct activity and is aware of what is expected.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835623804?h=5c71d01d0b&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Roles &amp; Responsibilities""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: roles, responsibilities, expectation, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/roles-responsibilities/,sfwd-lessons,,,,,
27392,"Business Intelligence & Understanding Data","<!-- wp:paragraph -->
<p>Understanding data in your business is crucial to being able to make informed and robust decisions for the future. In this module Sally Fairless discusses the importance of having reliable, good quality data to work with, how to determine what this data may (or may not) be telling you and the importance of turning this data into actionable insights.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/856965839?h=0bc43a97e3&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Business Intelligence &amp; Understanding Data""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Data, insights, decision, business intelligence, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/business-intelligence-understanding-data/,sfwd-lessons,,,,,
27394,"Commercials - A Starting Point","<!-- wp:paragraph -->
<p>In this module Sally Fairless provides an introduction to help you develop your financial literacy so that you are able to not only understand what various commercial numbers mean for your business but also how to select the key numbers to monitor (KPI or metric) and track.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/856965978?h=75974b85d8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Commercials- A Starting Point""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Finance, financial, KPI, metric, monitor,decision, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/commercials-a-starting-point/,sfwd-lessons,,,,,
27396,"Dashboards - Marketing","<!-- wp:paragraph -->
<p>Dashboards are a good way to visually present data that can be used to help inform business decisions. They are a business intelligence reporting tool. In this module Sally Fairless discusses the principles behind the dashboards and how to determine what data to use.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/856979792?h=72015be6fd&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Dashboards""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Dashboard, data, visualisation, insights, KPI, metric, business intelligence, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/dashboards/,sfwd-lessons,,,,,
27398,"Strategic Account Management (SAM)","<!-- wp:paragraph -->
<p>Strategic Account Management is a process that can help maximise your efforts by focusing your activities on partners where the relationship is mutually beneficial and is not just necessarily the biggest account/customer.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835623833?h=69bf24a2ba&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Strategic Account Management""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Strategic account management, key account, relationship, strategy, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/strategic-account-management-sam/,sfwd-lessons,,,,,
27400,"Negotiate Better","<!-- wp:paragraph -->
<p>In this session Sally Fairless provides and introduction to the art of negotiating and discusses some approaches that can be used to try to help achieve the optimum outcomes from a negotiation exercise. The accompanying slides and some useful background links can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/687765738?h=4c80bab42d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Negotiating Skills""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Negotiate, negotiation skills, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/negotiate-better/,sfwd-lessons,,,,,
27402,"Distribution Channel Strategy","<!-- wp:paragraph -->
<p>Determining the best distribution channel to market is an important undertaking for each and every SKU in your range. In this module Sally Fairless considers some of the channels available, their differences and how to utilise them.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835623736?h=b3694c9d94&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Distribution Channel Strategy""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Channel, distribution, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/distribution-channel-strategy/,sfwd-lessons,,,,,
27404,"The Jobs To Be Done","<!-- wp:paragraph -->
<p>In this module Sally Fairless considers consumer motivation through the lens of ‘what job do they want done?’ which is an important part of the identification of the required benefits. Understanding the required benefit allows much deeper thinking in the product solution that you provide and how you can communicate your solution to the market. The presentation slides and a ‘Jobs to be Done’ worksheet can be found under the ‘Materials’ tab. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/739301592?h=f1687dd924&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Jobs To Be Done""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Benefits, value proposition,consumer need, propagate</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/sales-marketing/lessons/the-jobs-to-be-done/,sfwd-lessons,,,,,
